City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
251,Koroni,GR,2022-06-11 18:57:13,36.8,21.95,74.91,77,0,9.89
252,Manaure,CO,2022-06-11 18:57:13,11.7751,-72.4445,89.28,54,100,20.54
253,Port Hardy,CA,2022-06-11 18:57:14,50.6996,-127.4199,57.38,77,75,6.91
254,Ancud,CL,2022-06-11 18:57:14,-41.8697,-73.8203,50.41,80,100,9.28
255,Sarakhs,IR,2022-06-11 18:54:39,36.5449,61.1577,81.93,35,0,11.72
256,Marang,MY,2022-06-11 18:57:15,5.2056,103.2059,76.93,85,100,3.4
257,Daru,PG,2022-06-11 18:57:16,-9.0763,143.2092,77.7,89,100,15.79
258,Careiro Da Varzea,BR,2022-06-11 18:57:16,-3.2003,-59.8119,75.83,89,97,2.95
259,Grindavik,IS,2022-06-11 18:57:16,63.8424,-22.4338,53.55,81,75,18.41
260,Lebu,CL,2022-06-11 18:57:17,-37.6167,-73.65,55.31,68,100,4.81
261,Yenagoa,NG,2022-06-11 18:57:17,4.9247,6.2642,73.11,97,100,3.36
262,Castro,BR,2022-06-11 18:57:18,-24.7911,-50.0119,51.03,67,100,5.14
263,Sheboygan,US,2022-06-11 18:54:45,43.7333,-87.9334,70.48,76,100,1.99
264,Odweyne,SO,2022-06-11 18:57:18,9.4092,45.064,78.57,45,100,17.02
265,Westport,US,2022-06-11 18:57:19,41.1415,-73.3579,77.43,51,100,3.0
266,Key Largo,US,2022-06-11 18:57:20,25.0865,-80.4473,91.0,66,4,7.43
267,Hofn,IS,2022-06-11 18:53:13,64.2539,-15.2082,51.04,77,100,4.97
268,Cherskiy,RU,2022-06-11 18:57:21,68.75,161.3,61.12,38,100,5.21
269,Laguna,US,2022-06-11 18:57:21,38.421,-121.4238,96.15,31,20,3.0
270,Jalu,LY,2022-06-11 18:57:21,29.0331,21.5482,81.23,43,0,17.56
271,Bastrop,US,2022-06-11 18:55:02,32.7562,-91.8724,87.08,65,94,5.03
272,Bambui,BR,2022-06-11 18:57:22,-20.0064,-45.9769,74.57,57,100,5.59
273,Abu Kamal,SY,2022-06-11 18:57:23,34.4506,40.9171,89.96,14,0,7.02
274,Hambantota,LK,2022-06-11 18:57:23,6.1241,81.1185,79.14,94,75,2.3
275,Waingapu,ID,2022-06-11 18:54:38,-9.6567,120.2641,75.87,82,93,10.45
276,San Lawrenz,MT,2022-06-11 18:57:24,36.0553,14.204,72.81,80,0,5.99
277,Bay Saint Louis,US,2022-06-11 18:57:24,30.3088,-89.33,89.67,64,100,4.99
278,Kodiak,US,2022-06-11 18:57:25,57.79,-152.4072,51.48,82,33,5.01
279,Maningrida,AU,2022-06-11 18:57:25,-12.0667,134.2667,63.9,85,91,12.57
280,Makakilo City,US,2022-06-11 18:57:25,21.3469,-158.0858,79.2,66,6,15.03
281,Rapina,EE,2022-06-11 18:57:26,58.0981,27.4636,63.1,72,37,3.18
282,Tuatapere,NZ,2022-06-11 18:57:26,-46.1333,167.6833,35.17,94,100,4.38
283,Tabuk,PH,2022-06-11 18:57:27,17.4189,121.4443,75.15,90,97,2.53
284,Carutapera,BR,2022-06-11 18:57:27,-1.195,-46.02,81.16,79,97,8.12
285,Peterhead,GB,2022-06-11 18:57:28,57.5058,-1.7981,61.2,74,24,16.24
286,Anadyr,RU,2022-06-11 18:57:28,64.75,177.4833,43.3,65,0,15.66
287,Norman Wells,CA,2022-06-11 18:54:41,65.282,-126.8329,53.64,76,75,11.5
288,Phan Thiet,VN,2022-06-11 18:57:29,10.9333,108.1,78.22,91,96,2.86
289,Komsomolskiy,UZ,2022-06-11 18:57:29,40.4272,71.7189,77.72,44,24,0.0
290,Senanga,ZM,2022-06-11 18:57:30,-16.1167,23.2667,59.61,54,0,5.55
291,Tran,BG,2022-06-11 18:57:30,42.8353,22.6517,56.16,97,57,4.0
292,Kralendijk,BQ,2022-06-11 18:57:31,12.15,-68.2667,80.56,87,97,19.48
293,Norwich,GB,2022-06-11 18:57:31,52.6278,1.2983,68.18,55,20,12.66
